date,climate,max_temp,min_temp,site,wind,week
2019-01-25,阴,6℃,-5℃,菏泽,东北风 2级,星期五
2019-01-25,多云,3℃,-7℃,滨州,东南风 1级,星期五
2019-01-25,阴,2℃,-6℃,潍坊,东北风 1级,星期五
2019-01-25,阴,4℃,-5℃,济南,东北风 3级,星期五
2019-01-25,多云,6℃,-7℃,德州,东北风 2级,星期五
2019-01-25,阴,6℃,-8℃,聊城,东北风 3级,星期五
2019-01-25,阴,8℃,-5℃,济宁,西北风 2级,星期五
2019-01-25,阴,0℃,-2℃,烟台,东北风 5级,星期五
2019-01-25,阴,4℃,-4℃,日照,东北风 4级,星期五
2019-01-25,阴,6℃,-9℃,泰安,东北风 2级,星期五
2019-01-25,多云,0℃,-3℃,威海,西北风 5级,星期五
2019-01-25,阴,3℃,-3℃,青岛,东北风 4级,星期五
2019-01-25,阴,4℃,-8℃,淄博,东北风 2级,星期五
2019-01-26,晴,1℃,-4℃,威海,西南风 3级,星期六
2019-01-26,晴,6℃,-3℃,济宁,西南风 2级,星期六
2019-01-26,晴,7℃,-5℃,枣庄,东南风 1级,星期六
2019-01-26,多云,6℃,-2℃,菏泽,东南风 2级,星期六
2019-01-26,晴,5℃,-3℃,日照,西北风 2级,星期六
2019-01-26,晴,5℃,-4℃,东营,东南风 1级,星期六
2019-01-26,晴,4℃,-5℃,北京,西南风 2级,星期六
2019-01-26,晴,5℃,-5℃,滨州,东南风 1级,星期六
2019-01-26,晴,3℃,-3℃,青岛,东北风 2级,星期六
2019-01-26,晴,7℃,-4℃,聊城,西南风 1级,星期六
2019-01-26,晴,5℃,-4℃,潍坊,东南风 1级,星期六
2019-01-26,晴,6℃,-4℃,临沂,西南风 2级,星期六
2019-01-26,晴,2℃,-5℃,烟台,西北风 1级,星期六
2019-01-26,晴,6℃,-7℃,泰安,南风 微风,星期六
2019-01-26,晴,6℃,-2℃,德州,东南风 2级,星期六
2019-01-26,晴,5℃,-6℃,淄博,西南风 1级,星期六
2019-01-26,晴,6℃,-2℃,济南,东南风 1级,星期六
2019-01-27,多云,9℃,-5℃,淄博,东北风 2级,星期日
2019-01-27,阴,8℃,-2℃,枣庄,东北风 1级,星期日
2019-01-27,阴,7℃,0℃,威海,西南风 4级,星期日
2019-01-27,多云,7℃,-5℃,泰安,西北风 1级,星期日
2019-01-27,多云,7℃,0℃,临沂,西南风 2级,星期日
2019-01-27,晴,8℃,-4℃,潍坊,西北风 1级,星期日
2019-01-27,阴,7℃,-6℃,滨州,西北风 2级,星期日
2019-01-27,多云,6℃,-3℃,德州,西北风 1级,星期日
2019-01-27,阴,6℃,-1℃,烟台,西南风 2级,星期日
2019-01-27,多云,7℃,-4℃,聊城,北风 微风,星期日
2019-01-27,多云,5℃,0℃,青岛,西南风 2级,星期日
2019-01-27,多云,6℃,0℃,日照,西北风 2级,星期日
2019-01-27,多云,7℃,-2℃,济南,西南风 2级,星期日
2019-01-27,晴,8℃,0℃,济宁,东北风 2级,星期日
2019-01-27,多云,4℃,-4℃,北京,西北风 5级,星期日
2019-01-27,阴,7℃,-4℃,东营,西北风 2级,星期日
2019-01-27,多云,8℃,0℃,菏泽,东南风 1级,星期日
2019-01-28,阴,10℃,-2℃,济宁,北风 微风,星期一
2019-01-28,阴,8℃,-1℃,聊城,东南风 2级,星期一
2019-01-28,晴,3℃,-1℃,威海,西北风 3级,星期一
2019-01-28,晴,4℃,-5℃,烟台,西北风 2级,星期一
2019-01-28,晴,6℃,-3℃,淄博,东北风 微风,星期一
2019-01-28,阴,8℃,-3℃,泰安,东北风 2级,星期一
2019-01-28,晴,7℃,1℃,济南,东南风 2级,星期一
2019-01-28,阴,9℃,0℃,菏泽,东南风 1级,星期一
2019-01-28,多云,6℃,-4℃,滨州,东南风 1级,星期一
2019-01-28,晴,5℃,-3℃,东营,东南风 1级,星期一
2019-01-28,晴,6℃,-4℃,北京,西南风 2级,星期一
2019-01-28,阴,10℃,-2℃,枣庄,东南风 1级,星期一
2019-01-28,晴,5℃,-5℃,潍坊,东南风 1级,星期一
2019-01-28,阴,7℃,-1℃,临沂,东北风 2级,星期一
2019-01-28,多云,7℃,0℃,德州,东北风 1级,星期一
2019-01-28,多云,5℃,0℃,青岛,西北风 3级,星期一
2019-01-28,阴,7℃,-2℃,日照,东北风 3级,星期一
2019-01-29,多云,5℃,2℃,青岛,东南风 2级,星期二
2019-01-29,阴,8℃,0℃,德州,东北风 2级,星期二
2019-01-29,多云,6℃,-4℃,北京,东北风 1级,星期二
2019-01-29,多云,8℃,0℃,济宁,东南风 1级,星期二
2019-01-29,多云,8℃,-2℃,东营,东南风 3级,星期二
2019-01-29,多云,9℃,-3℃,滨州,西南风 1级,星期二
2019-01-29,多云,10℃,-1℃,淄博,西南风 2级,星期二
2019-01-29,多云,9℃,-3℃,潍坊,东南风 1级,星期二
2019-01-29,多云,8℃,-1℃,临沂,西南风 2级,星期二
2019-01-29,多云,9℃,1℃,济南,东南风 3级,星期二
2019-01-29,多云,6℃,1℃,日照,西南风 1级,星期二
2019-01-29,多云,7℃,1℃,菏泽,东南风 2级,星期二
2019-01-29,阴,9℃,-1℃,聊城,西南风 2级,星期二
2019-01-29,多云,7℃,-2℃,烟台,西南风 4级,星期二
2019-01-29,多云,8℃,0℃,枣庄,东南风 2级,星期二
2019-01-29,阴,8℃,-3℃,泰安,西南风 2级,星期二
2019-01-29,晴,7℃,-2℃,威海,东南风 2级,星期二
2019-01-30,小雨,5℃,-2℃,菏泽,北风 2级,星期三
2019-01-30,雨夹雪,5℃,-3℃,聊城,东北风 5级,星期三
2019-01-30,雨夹雪,5℃,-3℃,泰安,东北风 5级,星期三
2019-01-30,多云,7℃,-3℃,威海,东北风 4级,星期三
2019-01-30,阴,6℃,-3℃,淄博,东北风 4级,星期三
2019-01-30,多云,7℃,-3℃,烟台,东北风 6级,星期三
2019-01-30,雨夹雪,6℃,-1℃,青岛,西北风 2级,星期三
2019-01-30,阴,4℃,-4℃,德州,东南风 3级,星期三
2019-01-30,阴,5℃,-3℃,济南,东北风 3级,星期三
2019-01-30,雨夹雪,5℃,-3℃,临沂,东北风 3级,星期三
2019-01-30,雨夹雪,7℃,-2℃,枣庄,北风 微风,星期三
2019-01-30,阴,6℃,-2℃,东营,东北风 3级,星期三
2019-01-30,阴,6℃,-3℃,滨州,东北风 5级,星期三
2019-01-30,小雨,6℃,-2℃,日照,东北风 4级,星期三
2019-01-30,雨夹雪,6℃,-2℃,济宁,东北风 2级,星期三
2019-01-30,多云,3℃,-7℃,北京,西北风 2级,星期三
2019-01-30,雨夹雪,6℃,-2℃,潍坊,东北风 4级,星期三
2019-01-31,多云,1℃,-5℃,德州,西南风 4级,星期四
2019-01-31,阴,2℃,-4℃,东营,西北风 1级,星期四
2019-01-31,阴,1℃,-6℃,滨州,西北风 1级,星期四
2019-01-31,阴,2℃,-6℃,聊城,东南风 1级,星期四
2019-01-31,阴,-1℃,-5℃,烟台,西南风 4级,星期四
2019-01-31,阴,1℃,-3℃,青岛,西北风 2级,星期四
2019-01-31,多云,0℃,-8℃,北京,西南风 2级,星期四
2019-01-31,阴,4℃,-4℃,济宁,北风 微风,星期四
2019-01-31,阴,-1℃,-4℃,威海,西北风 3级,星期四
2019-01-31,阴,1℃,-3℃,日照,西南风 3级,星期四
2019-01-31,雨夹雪,3℃,-5℃,枣庄,西南风 2级,星期四
2019-01-31,阴,2℃,-5℃,潍坊,西北风 2级,星期四
2019-01-31,阴,4℃,-7℃,泰安,西南风 3级,星期四
2019-01-31,小雪,1℃,-6℃,临沂,西南风 4级,星期四
2019-01-31,阴,2℃,-5℃,淄博,西南风 3级,星期四
2019-01-31,多云,4℃,-4℃,菏泽,西南风 3级,星期四
2019-01-31,阴,2℃,-2℃,济南,西南风 3级,星期四
2019-02-01,晴,8℃,-2℃,东营,西南风 2级,星期五
2019-02-01,晴,7℃,0℃,菏泽,西南风 4级,星期五
2019-02-01,多云,4℃,-2℃,临沂,西南风 4级,星期五
2019-02-01,晴,6℃,2℃,青岛,西南风 4级,星期五
2019-02-01,晴,5℃,-3℃,枣庄,东南风 3级,星期五
2019-02-01,多云,9℃,-2℃,潍坊,东南风 2级,星期五
2019-02-01,多云,7℃,-5℃,泰安,西南风 3级,星期五
2019-02-01,晴,6℃,-1℃,济宁,东南风 2级,星期五
2019-02-01,多云,5℃,0℃,威海,西南风 4级,星期五
2019-02-01,晴,5℃,-1℃,日照,西南风 3级,星期五
2019-02-01,晴,8℃,4℃,济南,东南风 3级,星期五
2019-02-01,晴,9℃,-2℃,淄博,西南风 5级,星期五
2019-02-01,晴,8℃,-3℃,滨州,西南风 2级,星期五
2019-02-01,晴,5℃,-5℃,北京,东南风 1级,星期五
2019-02-01,阴,8℃,-1℃,聊城,东南风 3级,星期五
2019-02-01,晴,6℃,-3℃,烟台,西南风 2级,星期五
2019-02-01,晴,8℃,0℃,德州,东南风 3级,星期五
2019-02-02,阴,5℃,2℃,青岛,西南风 2级,星期六
2019-02-02,雾,1℃,0℃,临沂,东北风 1级,星期六
2019-02-02,多云,1℃,-3℃,北京,东北风 1级,星期六
2019-02-02,阴,6℃,-2℃,滨州,东北风 1级,星期六
2019-02-02,多云,7℃,1℃,济南,西南风 1级,星期六
2019-02-02,多云,3℃,1℃,日照,西北风 2级,星期六
2019-02-02,多云,6℃,-1℃,德州,东北风 2级,星期六
2019-02-02,多云,5℃,0℃,济宁,西北风 1级,星期六
2019-02-02,多云,6℃,0℃,聊城,南风 微风,星期六
2019-02-02,阴,6℃,2℃,烟台,东南风 1级,星期六
2019-02-02,阴,2℃,0℃,枣庄,东北风 2级,星期六
2019-02-02,阴,6℃,0℃,菏泽,西南风 2级,星期六
2019-02-02,阴,5℃,-1℃,东营,西北风 1级,星期六
2019-02-02,多云,5℃,1℃,潍坊,西南风 2级,星期六
2019-02-02,阴,9℃,-1℃,淄博,西北风 1级,星期六
2019-02-02,多云,5℃,3℃,威海,东北风 2级,星期六
2019-02-02,多云,4℃,-2℃,泰安,东北风 1级,星期六
2019-02-03,阴,4℃,-3℃,烟台,西北风 3级,星期日
2019-02-03,阴,8℃,-4℃,德州,西南风 2级,星期日
2019-02-03,阴,4℃,-4℃,潍坊,东南风 微风,星期日
2019-02-03,阴,6℃,-6℃,滨州,东南风 1级,星期日
2019-02-03,阴,7℃,-4℃,淄博,西南风 微风,星期日
2019-02-03,阴,8℃,-7℃,北京,西北风 5级,星期日
2019-02-03,多云,3℃,-2℃,青岛,西北风 5级,星期日
2019-02-03,阴,7℃,-2℃,济南,东南风 2级,星期日
2019-02-03,阴,9℃,-4℃,泰安,东南风 1级,星期日
2019-02-03,阴,6℃,-4℃,东营,东南风 1级,星期日
2019-02-03,多云,8℃,-2℃,枣庄,西南风 微风,星期日
2019-02-03,多云,6℃,-2℃,日照,西北风 2级,星期日
2019-02-03,阴,8℃,-4℃,聊城,南风 微风,星期日
2019-02-03,多云,7℃,-3℃,临沂,西北风 1级,星期日
2019-02-03,阴,8℃,-2℃,济宁,南风 微风,星期日
2019-02-03,阴,4℃,-2℃,威海,西北风 5级,星期日
2019-02-03,阴,9℃,-1℃,菏泽,东南风 2级,星期日
2019-02-04,阴,11℃,-3℃,泰安,西南风 3级,星期一
2019-02-04,阴,6℃,2℃,青岛,西南风 4级,星期一
2019-02-04,晴,12℃,-1℃,东营,东南风 2级,星期一
2019-02-04,晴,5℃,1℃,烟台,西南风 3级,星期一
2019-02-04,阴,9℃,0℃,枣庄,东南风 3级,星期一
2019-02-04,晴,12℃,-2℃,滨州,东南风 2级,星期一
2019-02-04,多云,10℃,0℃,潍坊,东南风 3级,星期一
2019-02-04,多云,4℃,2℃,威海,西南风 4级,星期一
2019-02-04,阴,13℃,-1℃,聊城,东南风 4级,星期一
2019-02-04,多云,12℃,2℃,德州,西南风 2级,星期一
2019-02-04,多云,11℃,0℃,济宁,东南风 2级,星期一
2019-02-04,多云,3℃,-6℃,北京,东北风 1级,星期一
2019-02-04,阴,8℃,-1℃,临沂,东南风 2级,星期一
2019-02-04,多云,7℃,1℃,日照,西南风 4级,星期一
2019-02-04,多云,12℃,2℃,淄博,西南风 3级,星期一
2019-02-04,多云,13℃,1℃,菏泽,西南风 4级,星期一
2019-02-04,多云,12℃,6℃,济南,西南风 8级,星期一
2019-02-05,多云,14℃,0℃,潍坊,东南风 2级,星期二
2019-02-05,晴,14℃,0℃,济南,西北风 3级,星期二
2019-02-05,多云,8℃,0℃,日照,东北风 2级,星期二
2019-02-05,多云,14℃,-2℃,淄博,东北风 3级,星期二
2019-02-05,多云,10℃,2℃,威海,西南风 4级,星期二
2019-02-05,晴,13℃,0℃,泰安,西南风 3级,星期二
2019-02-05,多云,11℃,-3℃,聊城,西北风 2级,星期二
2019-02-05,多云,11℃,0℃,烟台,西南风 3级,星期二
2019-02-05,多云,11℃,0℃,济宁,东南风 2级,星期二
2019-02-05,阴,12℃,0℃,枣庄,东南风 3级,星期二
2019-02-05,扬沙,5℃,-2℃,德州,西南风 1级,星期二
2019-02-05,多云,12℃,0℃,菏泽,东南风 4级,星期二
2019-02-05,晴,12℃,0℃,东营,东北风 2级,星期二
2019-02-05,多云,7℃,3℃,青岛,东南风 4级,星期二
2019-02-05,多云,11℃,-1℃,滨州,东北风 3级,星期二
2019-02-05,多云,1℃,-5℃,北京,西南风 2级,星期二
2019-02-05,雾,11℃,0℃,临沂,西南风 3级,星期二
2019-02-06,雾,6℃,-1℃,临沂,东北风 6级,星期三
2019-02-06,多云,1℃,-4℃,聊城,东北风 4级,星期三
2019-02-06,阴,0℃,-4℃,东营,东北风 4级,星期三
2019-02-06,阴,2℃,-3℃,潍坊,东北风 3级,星期三
2019-02-06,扬沙,1℃,-2℃,菏泽,东北风 4级,星期三
2019-02-06,阴,4℃,-4℃,威海,东北风 4级,星期三
2019-02-06,阴,0℃,-7℃,北京,东北风 3级,星期三
2019-02-06,阴,6℃,-5℃,泰安,东北风 3级,星期三
2019-02-06,阴,6℃,-2℃,日照,东北风 6级,星期三
2019-02-06,阴,0℃,-6℃,滨州,东北风 3级,星期三
2019-02-06,阴,2℃,-5℃,烟台,西北风 4级,星期三
2019-02-06,雾,4℃,-4℃,青岛,西北风 5级,星期三
2019-02-06,阴,0℃,-4℃,德州,东北风 3级,星期三
2019-02-06,阴,1℃,-4℃,济南,东北风 3级,星期三
2019-02-06,阴,13℃,-2℃,枣庄,西北风 1级,星期三
2019-02-06,阴,4℃,0℃,济宁,西南风 3级,星期三
2019-02-06,阴,1℃,-5℃,淄博,东北风 2级,星期三
2019-02-07,阴,-1℃,-6℃,青岛,西北风 5级,星期四
2019-02-07,阴,0℃,-7℃,日照,东北风 5级,星期四
2019-02-07,小雪,-1℃,-8℃,淄博,东北风 3级,星期四
2019-02-07,阴,0℃,-5℃,济南,东北风 3级,星期四
2019-02-07,阴,0℃,-3℃,菏泽,东北风 3级,星期四
2019-02-07,阴,0℃,-5℃,聊城,东北风 4级,星期四
2019-02-07,多云,-2℃,-6℃,东营,东北风 2级,星期四
2019-02-07,阴,0℃,-5℃,临沂,东北风 3级,星期四
2019-02-07,阴,-2℃,-6℃,潍坊,东北风 3级,星期四
2019-02-07,阴,0℃,-7℃,泰安,东北风 3级,星期四
2019-02-07,小雪,-2℃,-6℃,滨州,东南风 3级,星期四
2019-02-07,阴,-5℃,-6℃,烟台,东北风 4级,星期四
2019-02-07,多云,-1℃,-6℃,德州,东北风 2级,星期四
2019-02-07,阴,3℃,-4℃,枣庄,东南风 4级,星期四
2019-02-07,阴,2℃,-3℃,济宁,东北风 1级,星期四
2019-02-07,多云,-4℃,-7℃,北京,西南风 2级,星期四
2019-02-07,多云,-5℃,-7℃,威海,西北风 4级,星期四
2019-02-08,阴,-1℃,-8℃,淄博,东北风 1级,星期五
2019-02-08,阴,-3℃,-5℃,威海,西北风 2级,星期五
2019-02-08,阴,-2℃,-5℃,青岛,西北风 3级,星期五
2019-02-08,阴,-1℃,-7℃,北京,西南风 1级,星期五
2019-02-08,阴,-1℃,-5℃,德州,西南风 1级,星期五
2019-02-08,阴,-3℃,-6℃,泰安,西南风 2级,星期五
2019-02-08,阴,-2℃,-6℃,潍坊,东南风 1级,星期五
2019-02-08,阴,-1℃,-5℃,济宁,西南风 1级,星期五
2019-02-08,阴,-2℃,-5℃,聊城,西南风 2级,星期五
2019-02-08,阴,-4℃,-6℃,烟台,东北风 3级,星期五
2019-02-08,阴,-2℃,-7℃,滨州,南风 微风,星期五
2019-02-08,阴,-2℃,-6℃,济南,西南风 3级,星期五
2019-02-08,阴,-2℃,-5℃,枣庄,西南风 2级,星期五
2019-02-08,阴,-2℃,-7℃,东营,东北风 微风,星期五
2019-02-08,阴,-2℃,-5℃,日照,西南风 1级,星期五
2019-02-08,阴,-3℃,-4℃,菏泽,东南风 1级,星期五
2019-02-08,阴,-3℃,-5℃,临沂,西南风 1级,星期五
2019-02-09,阴,1℃,-4℃,临沂,东北风 4级,星期六
2019-02-09,阴,0℃,-6℃,潍坊,西北风 2级,星期六
2019-02-09,多云,2℃,-5℃,泰安,东北风 2级,星期六
2019-02-09,阴,-3℃,-4℃,烟台,西北风 4级,星期六
2019-02-09,多云,1℃,-4℃,菏泽,北风 3级,星期六
2019-02-09,多云,-1℃,-8℃,北京,东南风 1级,星期六
2019-02-09,阴,2℃,-4℃,济宁,西北风 2级,星期六
2019-02-09,多云,0℃,-6℃,滨州,东北风 2级,星期六
2019-02-09,多云,0℃,-4℃,青岛,东北风 3级,星期六
2019-02-09,晴,0℃,-5℃,东营,东北风 2级,星期六
2019-02-09,阴,0℃,-5℃,德州,东北风 2级,星期六
2019-02-09,阴,0℃,-5℃,济南,东北风 2级,星期六
2019-02-09,阴,0℃,-8℃,淄博,东北风 3级,星期六
2019-02-09,多云,1℃,-4℃,日照,东北风 5级,星期六
2019-02-09,阴,0℃,-4℃,聊城,东北风 2级,星期六
2019-02-09,阴,-3℃,-5℃,威海,西北风 4级,星期六
2019-02-09,阴,2℃,-3℃,枣庄,西南风 1级,星期六
2019-02-10,阴,-2℃,-6℃,临沂,西南风 2级,星期日
2019-02-10,阴,-1℃,-4℃,青岛,西南风 2级,星期日
2019-02-10,阴,-1℃,-5℃,济宁,西南风 1级,星期日
2019-02-10,阴,0℃,-6℃,东营,东南风 2级,星期日
2019-02-10,阴,-1℃,-8℃,北京,西南风 2级,星期日
2019-02-10,雨夹雪,-1℃,-6℃,枣庄,西南风 2级,星期日
2019-02-10,阴,0℃,-5℃,德州,西南风 1级,星期日
2019-02-10,阴,0℃,-3℃,菏泽,西南风 3级,星期日
2019-02-10,阴,0℃,-6℃,潍坊,东南风 1级,星期日
2019-02-10,阴,0℃,-4℃,聊城,西南风 3级,星期日
2019-02-10,阴,-1℃,-7℃,泰安,西南风 2级,星期日
2019-02-10,阴,-2℃,-6℃,烟台,西北风 1级,星期日
2019-02-10,阴,1℃,-8℃,淄博,东南风 1级,星期日
2019-02-10,阴,-1℃,-5℃,日照,西北风 1级,星期日
2019-02-10,阴,-2℃,-5℃,威海,西北风 2级,星期日
2019-02-10,阴,0℃,-4℃,济南,西南风 2级,星期日
2019-02-10,阴,0℃,-7℃,滨州,东南风 1级,星期日
2019-02-11,多云,4℃,-5℃,泰安,西南风 1级,星期一
2019-02-11,多云,4℃,-5℃,滨州,东北风 2级,星期一
2019-02-11,晴,3℃,0℃,青岛,东南风 3级,星期一
2019-02-11,晴,5℃,-3℃,济南,东南风 微风,星期一
2019-02-11,多云,6℃,-4℃,聊城,东南风 2级,星期一
2019-02-11,晴,5℃,-6℃,淄博,东北风 2级,星期一
2019-02-11,多云,5℃,-4℃,潍坊,东北风 2级,星期一
2019-02-11,多云,5℃,-4℃,枣庄,东南风 3级,星期一
2019-02-11,多云,4℃,-4℃,临沂,东南风 2级,星期一
2019-02-11,多云,3℃,-6℃,北京,西北风 1级,星期一
2019-02-11,多云,4℃,-4℃,德州,东南风 2级,星期一
2019-02-11,多云,5℃,-3℃,济宁,东南风 2级,星期一
2019-02-11,多云,4℃,-2℃,日照,西南风 3级,星期一
2019-02-11,阴,6℃,-4℃,菏泽,东南风 3级,星期一
2019-02-11,多云,3℃,-4℃,东营,东南风 2级,星期一
2019-02-11,多云,2℃,-4℃,烟台,西北风 1级,星期一
2019-02-11,多云,1℃,-3℃,威海,西南风 2级,星期一
2019-02-12,阴,4℃,-1℃,枣庄,东北风 1级,星期二
2019-02-12,阴,4℃,0℃,东营,东北风 1级,星期二
2019-02-12,阴,5℃,-2℃,淄博,东北风 3级,星期二
2019-02-12,阴,2℃,-1℃,烟台,东北风 2级,星期二
2019-02-12,阴,4℃,-3℃,聊城,北风 2级,星期二
2019-02-12,阴,5℃,-2℃,济宁,西北风 1级,星期二
2019-02-12,阴,4℃,-3℃,滨州,东北风 4级,星期二
2019-02-12,阴,2℃,-1℃,威海,东北风 3级,星期二
2019-02-12,阴,-2℃,-6℃,北京,西南风 2级,星期二
2019-02-12,阴,5℃,-2℃,潍坊,东南风 1级,星期二
2019-02-12,阴,4℃,0℃,青岛,东南风 2级,星期二
2019-02-12,阴,4℃,-2℃,临沂,东北风 1级,星期二
2019-02-12,阴,4℃,1℃,日照,东北风 2级,星期二
2019-02-12,阴,2℃,-2℃,德州,东北风 2级,星期二
2019-02-12,阴,6℃,-2℃,济南,东北风 3级,星期二
2019-02-12,阴,4℃,-3℃,泰安,南风 微风,星期二
2019-02-12,阴,4℃,0℃,菏泽,西北风 2级,星期二
2019-02-13,多云,0℃,-4℃,威海,东北风 3级,星期三
2019-02-13,多云,0℃,-3℃,潍坊,东北风 2级,星期三
2019-02-13,多云,0℃,-6℃,北京,西南风 1级,星期三
2019-02-13,阴,1℃,0℃,菏泽,东北风 4级,星期三
2019-02-13,阴,0℃,-2℃,聊城,东北风 3级,星期三
2019-02-13,阴,-1℃,-4℃,烟台,东北风 3级,星期三
2019-02-13,多云,7℃,0℃,枣庄,东北风 4级,星期三
2019-02-13,阴,3℃,-3℃,泰安,东北风 4级,星期三
2019-02-13,阴,0℃,-2℃,济南,东北风 4级,星期三
2019-02-13,阴,-1℃,-3℃,德州,东南风 2级,星期三
2019-02-13,多云,5℃,0℃,日照,东北风 3级,星期三
2019-02-13,阴,6℃,0℃,济宁,东北风 2级,星期三
2019-02-13,阴,4℃,-2℃,青岛,西北风 2级,星期三
2019-02-13,阴,-1℃,-4℃,滨州,东南风 3级,星期三
2019-02-13,阴,5℃,0℃,临沂,东北风 5级,星期三
2019-02-13,阴,0℃,-3℃,淄博,东北风 3级,星期三
2019-02-13,阴,0℃,-2℃,东营,东北风 3级,星期三
2019-02-14,阴,1℃,0℃,日照,东南风 2级,星期四
2019-02-14,雨夹雪,0℃,0℃,济宁,东南风 2级,星期四
2019-02-14,雨夹雪,-2℃,-5℃,菏泽,东南风 2级,星期四
2019-02-14,阴,0℃,-2℃,威海,东南风 1级,星期四
2019-02-14,阴,0℃,-2℃,东营,东南风 3级,星期四
2019-02-14,阴,0℃,-2℃,潍坊,东南风 2级,星期四
2019-02-14,阴,-1℃,-6℃,聊城,西北风 2级,星期四
2019-02-14,阴,0℃,-2℃,烟台,东南风 2级,星期四
2019-02-14,雨夹雪,0℃,0℃,枣庄,东北风 2级,星期四
2019-02-14,阴,-1℃,-3℃,淄博,南风 微风,星期四
2019-02-14,阴,0℃,-1℃,济南,西北风 2级,星期四
